20260501 071400;156.549000;156.582000;156.549000;156.571000;0
20260501 071500;156.573000;156.595000;156.563000;156.565000;0
20260501 071600;156.563000;156.569000;156.548000;156.553000;0
20260501 071700;156.549000;156.550000;156.525000;156.528000;0
20260501 071800;156.534000;156.540000;156.529000;156.536000;0
20260501 071900;156.537000;156.540000;156.526000;156.538000;0
20260501 072000;156.535000;156.547000;156.528000;156.538000;0
20260501 072100;156.538000;156.538000;156.537000;156.538000;0
20260501 072200;156.538000;156.545000;156.527000;156.538000;0
20260501 072300;156.539000;156.561000;156.539000;156.560000;0
20260501 072400;156.560000;156.562000;156.545000;156.549000;0
20260501 072500;156.547000;156.551000;156.516000;156.516000;0
20260501 072600;156.515000;156.515000;156.437000;156.440000;0
20260501 072700;156.443000;156.490000;156.443000;156.489000;0
20260501 072800;156.489000;156.515000;156.489000;156.493000;0
20260501 072900;156.494000;156.523000;156.493000;156.512000;0
20260501 073000;156.511000;156.535000;156.504000;156.514000;0
20260501 073100;156.515000;156.526000;156.497000;156.524000;0
20260501 073200;156.524000;156.552000;156.523000;156.534000;0
20260501 073300;156.534000;156.557000;156.533000;156.549000;0
20260501 073400;156.548000;156.559000;156.546000;156.547000;0
20260501 073500;156.548000;156.573000;156.523000;156.544000;0
20260501 073600;156.544000;156.545000;156.508000;156.523000;0
20260501 073700;156.524000;156.548000;156.521000;156.542000;0
20260501 073800;156.537000;156.579000;156.537000;156.577000;0
20260501 073900;156.576000;156.585000;156.570000;156.573000;0
20260501 074000;156.575000;156.580000;156.561000;156.564000;0
20260501 074100;156.562000;156.576000;156.554000;156.564000;0
20260501 074200;156.564000;156.573000;156.563000;156.563000;0
20260501 074300;156.563000;156.584000;156.562000;156.575000;0
20260501 074400;156.574000;156.609000;156.574000;156.603000;0
20260501 074500;156.600000;156.600000;156.577000;156.583000;0
20260501 074600;156.584000;156.586000;156.582000;156.585000;0
20260501 074700;156.584000;156.597000;156.584000;156.592000;0
20260501 074800;156.594000;156.595000;156.585000;156.588000;0
20260501 074900;156.587000;156.595000;156.583000;156.588000;0
20260501 075000;156.587000;156.611000;156.576000;156.611000;0
20260501 075100;156.610000;156.615000;156.593000;156.606000;0
20260501 075200;156.608000;156.608000;156.595000;156.602000;0
20260501 075300;156.609000;156.619000;156.607000;156.608000;0
20260501 075400;156.608000;156.612000;156.594000;156.607000;0
20260501 075500;156.607000;156.609000;156.593000;156.597000;0
20260501 075600;156.597000;156.601000;156.585000;156.585000;0
20260501 075700;156.583000;156.583000;156.552000;156.560000;0
20260501 075800;156.557000;156.571000;156.555000;156.565000;0
20260501 075900;156.565000;156.583000;156.565000;156.579000;0
20260501 080000;156.583000;156.601000;156.544000;156.564000;0
20260501 080100;156.562000;156.589000;156.554000;156.589000;0
